Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2016);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
340;19700175118;"Revista Mexicana de Neurociencia";journal;"16655044";0,105;Q4;4;0;101;0;4;95;0,02;0,00;Mexico;"Academia Mexicana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Public Health, Environmental and Occupational Health (Q4)"
341;21100456200;"British Journal of Neuroscience Nursing";journal;"17470307";0,105;Q4;1;3;7;91;0;5;0,00;30,33;United Kingdom;"Mark Allen Publishing Ltd.";"Neurology (clinical) (Q4); Nursing (miscellaneous) (Q4)"
342;17700155406;"Epilepsy and Seizure";journal;"18825567";0,104;Q4;1;3;6;34;0;6;0,00;11,33;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (clinical) (Q4)"
343;17523;"Neurologia Croatica";journal;"03538842";0,104;Q4;5;0;65;0;1;53;0,06;0,00;Croatia;"Neuroloske Klinke I Zavoda Za Neuropatologiju Klinickog Bolnick Og Centra I Medicinskog Fakulteta Sveucilista U Zagrebu";"Neurology (clinical) (Q4)"
344;20500195018;"European Neurological Journal";journal;"20418000";0,102;Q4;3;0;10;0;0;10;0,00;0,00;United Kingdom;"San Lucas Medical";"Neurology (Q4); Neurology (clinical) (Q4)"
345;21100229204;"International Journal of Functional Informatics and Personalised Medicine";journal;"17562104, 17562112";0,102;Q4;7;0;14;0;3;12;0,17;0,00;Switzerland;"Inderscience Publishers";"Neurology (clinical) (Q4)"
346;15118;"Neuro-Ophthalmology Japan";journal;"02897024";0,102;Q4;3;44;126;569;1;124;0,01;12,93;Japan;"Japanese Neuro-Ophthalmology Society";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
347;17623;"Aktuelle Neurologie";journal;"14389428, 03024350";0,101;Q4;15;51;17;1214;0;17;0,00;23,80;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
348;14924;"Confinia Cephalalgica";journal;"11220279";0,101;Q4;3;23;22;239;0;20;0,00;10,39;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
349;21100258754;"Brain Research Journal";journal;"19352875";0,101;Q4;1;0;24;0;0;24;0,00;0,00;United States;"Nova Science Publishers Inc.";"Neurology (Q4); Neurology (clinical) (Q4)"
350;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,101;Q4;4;15;29;296;1;27;0,04;19,73;Ecuador;"Sociedad Ecuatoriana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4)"
351;21100211367;"Advances in Alzheimer's Disease";book series;"22105727, 22105735";0,101;Q4;9;0;31;0;0;31;0,00;0,00;Netherlands;"IOS Press";"Neurology (clinical) (Q4)"
352;130169;"Sinapse";journal;"1645281";0,100;Q4;5;16;48;520;0;40;0,00;32,50;Portugal;"Sociedade Portuguesa de Neurologia";"Cellular and Molecular Neuroscience (Q4); Neurology (clinical) (Q4)"
353;17600155040;"Journal of Clinical Neurology";journal;"10041648";0,100;Q4;3;0;45;0;0;45;0,00;0,00;China;"Chinese Electronic Periodical Services";"Neurology (Q4); Neurology (clinical) (Q4)"
354;19909;"Journal of the Japan Epilepsy Society";journal;"13475509, 09120890";0,100;Q4;3;5;48;52;0;47;0,00;10,40;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (Q4); Neurology (clinical) (Q4)"
355;19259;"Revista Brasileira de Neurologia e Psiquiatria";journal;"14140365";0,100;Q4;1;25;68;419;0;59;0,00;16,76;Brazil;"Editora Cientifica Nacional";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Psychiatry and Mental Health (Q4)"
356;16243;"Journal für Neurologie, Neurochirurgie und Psychiatrie";journal;"16809440, 16081587";0,100;Q4;6;24;105;439;2;81;0,04;18,29;Austria;"Krause & Pachernegg GmbH";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
357;17283;"Bollettino - Lega Italiana contro l'Epilessia";journal;"0394560";0,100;Q4;3;0;84;0;0;83;0,00;0,00;Italy;"Lega Italiana contro I'Epilessia";"Neurology (clinical) (Q4)"
358;21100820672;"Nevrologicheskii Zhurnal";journal;"24130699, 15609545";;-;1;47;0;1362;0;0;0,00;28,98;Russian Federation;"Izdatel'stvo Meditsina";"Neurology; Neurology (clinical); Psychiatry and Mental Health"
359;21100445639;"Biological Psychiatry: Cognitive Neuroscience and Neuroimaging";journal;"24519022";;-;9;65;0;4475;0;0;0,00;68,85;United States;"Elsevier Inc.";"Biological Psychiatry; Cognitive Neuroscience; Neurology (clinical); Radiology, Nuclear Medicine and Imaging"
360;21100818712;"European Stroke Journal";journal;"23969881, 23969873";;-;4;37;0;1344;0;0;0,00;36,32;United States;"SAGE Publications";"Cardiology and Cardiovascular Medicine; Neurology (clinical)"
361;21100805728;"Nevrologiya, Neiropsikhiatriya, Psikhosomatika";journal;"20742711, 23101342";;-;2;72;0;2310;0;0;0,00;32,08;Russian Federation;"Ima-Press Publishing House";"Clinical Psychology; Neurology (clinical); Psychiatry and Mental Health"
362;21100782390;"Clinical Spine Surgery";journal;"23800186, 23800194";;-;7;191;0;3831;0;0;0,00;20,06;United States;"Lippincott Williams and Wilkins";"Neurology (clinical); Orthopedics and Sports Medicine; Surgery"
363;21100787040;"Clinical Neurophysiology Practice";journal;"2467981";;-;2;20;0;605;0;0;0,00;30,25;Netherlands;"Elsevier BV";"Neurology; Neurology (clinical); Physiology (medical)"
364;21100780550;"Neurobiology of Sleep and Circadian Rhythms";journal;"24519944";;-;3;5;0;283;0;0;0,00;56,60;United States;"Elsevier Inc.";"Behavioral Neuroscience; Neurology; Neurology (clinical); Pulmonary and Respiratory Medicine"
