Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2014);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
339;36252;"Neurologia-Neurocirugia Psiquiatria";journal;"00283851";0,101;Q4;2;0;19;0;0;19;0,00;0,00;Mexico;"Sociedad Mexicana De Neurologia Y Psychiatria";"Clinical Psychology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
340;17600155040;"Journal of Clinical Neurology";journal;"10041648";0,101;Q4;3;0;198;0;3;198;0,01;0,00;China;"Chinese Electronic Periodical Services";"Neurology (Q4); Neurology (clinical) (Q4)"
341;14924;"Confinia Cephalalgica";journal;"11220279";0,101;Q4;3;10;23;49;0;23;0,00;4,90;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
342;19700187811;"Kranion";journal;"15778843";0,101;Q4;2;11;34;247;2;24;0,08;22,45;Spain;"Publicaciones Permanyer";"Neurology (clinical) (Q4)"
343;21100258754;"Brain Research Journal";journal;"19352875";0,101;Q4;1;0;31;0;1;31;0,03;0,00;United States;"Nova Science Publishers Inc.";"Neurology (Q4); Neurology (clinical) (Q4)"
344;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,101;Q4;4;10;38;160;0;34;0,00;16,00;Ecuador;"Sociedad Ecuatoriana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4)"
345;20600195614;"Alzheimer's Disease Research Journal";journal;"19352514";0,101;Q4;1;0;36;0;0;36;0,00;0,00;United States;"Nova Science Publishers Inc.";"Cellular and Molecular Neuroscience (Q4); Cognitive Neuroscience (Q4); Neurology (clinical) (Q4)"
346;17403;"Motricite Cerebrale Readaptation Neurologie du Developpement";journal;"02455919";0,100;Q4;5;18;61;431;0;59;0,00;23,94;France;"Elsevier Masson";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
347;17283;"Bollettino - Lega Italiana contro l'Epilessia";journal;"0394560";0,100;Q4;3;0;203;0;1;200;0,01;0,00;Italy;"Lega Italiana contro I'Epilessia";"Neurology (clinical) (Q4)"
348;21100837200;"Schizophrenia Research and Treatment";journal;"20902093, 20902085";;-;4;1;0;108;0;0;0,00;108,00;Egypt;"Hindawi Limited";"Neurology (clinical); Psychiatry and Mental Health"
349;21100790785;"Iranian Journal of Neurology";journal;"2008384, 22520058";;-;2;5;0;178;0;0;0,00;35,60;Iran;"Tehran University of Medical Sciences";"Neurology (clinical)"
350;21100790355;"Multiple Sclerosis International";journal;"20902654, 20902662";;-;4;1;0;56;0;0;0,00;56,00;United States;"Hindawi Publishing Corporation";"Neurology (clinical)"
351;21100440512;"International Journal of Nutrition, Pharmacology, Neurological Diseases";journal;"22310738, 22312722";;-;3;1;0;23;0;0;0,00;23,00;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical); Nutrition and Dietetics; Pharmacology (medical)"
352;21100364636;"International Journal of Epilepsy";journal;"22136320";;-;2;20;0;346;0;0;0,00;17,30;India;"Reed-Elsevier (India) Private Limited";"Neurology (clinical)"
353;21100820001;"Neurology: Neuroimmunology and NeuroInflammation";journal;"23327812";;-;21;52;0;818;0;0;0,00;15,73;United States;"Lippincott Williams and Wilkins";"Neurology; Neurology (clinical)"
354;21100823147;"Annals of Clinical and Translational Neurology";journal;"23289503";;-;22;103;0;3648;0;0;0,00;35,42;United States;"John Wiley and Sons Inc.";"Neurology (clinical); Neuroscience (miscellaneous)"
355;21100835138;"Journal of Neuromuscular Diseases";journal;"22143599, 22143602";;-;9;20;0;1061;0;0;0,00;53,05;Netherlands;"IOS Press";"Neurology; Neurology (clinical)"
356;21100315995;"Interdisciplinary Neurosurgery: Advanced Techniques and Case Management";journal;"22147519";;-;4;37;0;434;0;0;0,00;11,73;Netherlands;"Elsevier BV";"Neurology (clinical); Surgery"
357;21100348543;"Journal of Neurological Surgery Reports";journal;"21936366, 21936358";;-;4;16;0;365;0;0;0,00;22,81;United States;"Thieme Medical Publishers";"Neurology (clinical); Surgery"
358;21100345623;"Global Spine Journal";journal;"21925682, 21925690";;-;9;28;0;674;0;0;0,00;24,07;United States;"SAGE Publications Inc.";"Neurology (clinical); Orthopedics and Sports Medicine; Surgery"
359;21100853502;"US Neurology";journal;"17584000, 17584019";;-;3;1;0;66;0;0;0,00;66,00;United Kingdom;"Touch Briefings";"Neurology (clinical); Neuroscience (miscellaneous)"
360;21100853007;"Archives of Neuroscience";journal;"23223944, 23225769";;-;1;3;0;124;0;0;0,00;41,33;Netherlands;"Kowsar Medical Publishing Company";"Neurology (clinical); Neuroscience (miscellaneous); Psychiatry and Mental Health"
361;21100369818;"Neurodegenerative disease management";journal;"17582032, 17582024";;-;12;44;0;17;0;0;0,00;0,39;United Kingdom;"Future Medicine Ltd.";"Neurology (clinical)"
362;21100468501;"Open Forum Infectious Diseases";journal;"23288957";;-;15;108;0;2703;0;0;0,00;25,03;United States;"Oxford University Press";"Neurology (clinical); Oncology"
