Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
339;17500155017;"Medecine du Sommeil";journal;"17694493";0,105;Q4;4;20;64;479;1;49;0,03;23,95;France;"Elsevier Masson";"Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4)"
340;144607;"Neuroforum";journal;"09470875";0,105;Q4;3;11;60;164;1;52;0,00;14,91;Germany;"Walter de Gruyter GmbH";"Neurology (Q4); Neurology (clinical) (Q4)"
341;19700182733;"Neurologia Argentina";journal;"18531490, 18530028";0,104;Q4;4;74;173;1366;10;137;0,08;18,46;Spain;"Elsevier Doyma";"Neurology (Q4); Neurology (clinical) (Q4)"
342;17523;"Neurologia Croatica";journal;"03538842";0,104;Q4;5;0;24;0;1;16;0,00;0,00;Croatia;"Neuroloske Klinke I Zavoda Za Neuropatologiju Klinickog Bolnick Og Centra I Medicinskog Fakulteta Sveucilista U Zagrebu";"Neurology (clinical) (Q4)"
343;21100229204;"International Journal of Functional Informatics and Personalised Medicine";journal;"17562104, 17562112";0,104;Q4;7;0;7;0;0;6;0,00;0,00;Switzerland;"Inderscience Publishers";"Neurology (clinical) (Q4)"
344;21100456200;"British Journal of Neuroscience Nursing";journal;"17470307";0,104;Q4;1;0;8;0;0;6;0,00;0,00;United Kingdom;"Mark Allen Publishing Ltd.";"Neurology (clinical) (Q4); Nursing (miscellaneous) (Q4)"
345;17700155406;"Epilepsy and Seizure";journal;"18825567";0,104;Q4;1;6;6;99;0;6;0,00;16,50;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (clinical) (Q4)"
346;12446;"Deutsche Zeitschrift für Akupunktur";journal;"04156412, 14394359";0,103;Q4;10;2;192;38;4;138;0,01;19,00;Netherlands;"Elsevier BV";"Complementary and Alternative Medicine (Q4); Neurology (clinical) (Q4)"
347;19700187811;"Kranion";journal;"15778843";0,102;Q4;2;6;11;69;0;9;0,00;11,50;Spain;"Publicaciones Permanyer";"Neurology (clinical) (Q4)"
348;21100823135;"Journal of Neuroendovascular Therapy";journal;"18824072, 21862494";0,102;Q4;3;2;9;20;0;9;0,00;10,00;Japan;"The Japanese Society of Neuroendovascular Therapy";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
349;15624;"Focus on Parkinson's Disease";journal;"09242015";0,102;Q4;2;0;12;0;0;11;0,00;0,00;Netherlands;"PMSI Bugamor BV";"Neurology (Q4); Neurology (clinical) (Q4)"
350;19909;"Journal of the Japan Epilepsy Society";journal;"13475509, 09120890";0,101;Q4;3;13;36;104;1;35;0,04;8,00;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (Q4); Neurology (clinical) (Q4)"
351;38536;"Turk Serebrovaskuler Hastaliklar Dergisi";journal;"13011375";0,101;Q4;3;0;98;0;3;92;0,03;0,00;Turkey;"Turkish Society of Cerebrovascular Diseases";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
352;28657;"Bolest";journal;"12120634, 12126861";0,101;Q4;5;0;77;0;2;58;0,06;0,00;Czech Republic;"TIGIS Spol. s.r.o.";"Anesthesiology and Pain Medicine (Q4); Neurology (clinical) (Q4)"
353;15118;"Neuro-Ophthalmology Japan";journal;"02897024";0,101;Q4;3;49;129;666;1;128;0,01;13,59;Japan;"Japanese Neuro-Ophthalmology Society";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
354;23950;"Neurophysiologie-Labor";journal;"14394847";0,100;Q4;3;16;55;462;1;50;0,03;28,88;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Pathology and Forensic Medicine (Q4); Physiology (medical) (Q4)"
355;4700152448;"Yeni Symposium";journal;"13008773, 13044591";0,100;Q4;6;4;64;112;4;55;0,04;28,00;Turkey;"Cerrahpasa Tip Fakultesi Psikiyatri Klinigi";"Biological Psychiatry (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
356;130169;"Sinapse";journal;"1645281";0,100;Q4;5;15;50;380;0;42;0,00;25,33;Portugal;"Sociedade Portuguesa de Neurologia";"Cellular and Molecular Neuroscience (Q4); Neurology (clinical) (Q4)"
357;17606;"African Journal of Neurological Sciences";journal;"10158618, 19922647";0,100;Q4;10;10;65;174;0;62;0,00;17,40;Egypt;"Pan African Association of Neurological Sciences";"Neurology (Q4); Neurology (clinical) (Q4)"
358;21100833041;"Nervno-Myshechnye Bolezni";journal;"24130443, 22228721";;-;0;20;0;779;0;0;0,00;38,95;Russian Federation;"ABV-press Publishing house";"Neurology; Neurology (clinical)"
359;21100829707;"Russkii Zhunal Detskoi Nevrologii";journal;"24129178, 20738803";;-;1;25;0;707;0;0;0,00;28,28;Russian Federation;"ABV-press Publishing house";"Neurology (clinical); Pediatrics, Perinatology and Child Health"
